"Adipose_Subcutaneous" "Adipose_Visceral_Omentum" "Adrenal_Gland" "Artery_Aorta" "Artery_Coronary" "Artery_Tibial" "Brain_Amygdala" "Brain_Anterior_cingulate_cortex_BA24" "Brain_Caudate_basal_ganglia" "Brain_Cerebellar_Hemisphere" "Brain_Cerebellum" "Brain_Cortex" "Brain_Frontal_Cortex_BA9" "Brain_Hippocampus" "Brain_Hypothalamus" "Brain_Nucleus_accumbens_basal_ganglia" "Brain_Putamen_basal_ganglia" "Brain_Spinal_cord_cervical_c-1" "Brain_Substantia_nigra" "Breast_Mammary_Tissue" "Cells_Cultured_fibroblasts" "Cells_EBV-transformed_lymphocytes" "Colon_Sigmoid" "Colon_Transverse" "Esophagus_Gastroesophageal_Junction" "Esophagus_Mucosa" "Esophagus_Muscularis" "Heart_Atrial_Appendage" "Heart_Left_Ventricle" "Kidney_Cortex" "Liver" "Lung" "Minor_Salivary_Gland" "Muscle_Skeletal" "Nerve_Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin_Not_Sun_Exposed_Suprapubic" "Skin_Sun_Exposed_Lower_leg" "Small_Intestine_Terminal_Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole_Blood"
"Liver" 0.914937966452916 0.924304748694225 0.932385886722144 0.909965340112716 0.921802968358965 0.897793553933467 0.913403870010675 0.914778877818975 0.915784666268835 0.836837240493896 0.857251284121565 0.907704636038943 0.916992995448749 0.918226218335886 0.876045508413003 0.905000281538668 0.919181862346636 0.897599751705957 0.912330779597052 0.930783535277095 0.879167552153279 0.9180116106257 0.926426888310429 0.932983821960419 0.923571989231023 0.920694005033153 0.916123162584095 0.919577290327323 0.914557346792157 0.912242997690548 1 0.909893802851988 0.924700194863971 0.909306624101569 0.907097758607602 0.919529832111323 0.927924556624976 0.922435063494022 0.933559475812813 0.906338973829166 0.902242392589254 0.938851399475436 0.922760051353881 0.933797081209777 0.813398601558433 0.910699945990461 0.923069467510828 0.940305007013523 0.902663119998212
"Lung" 0.960098402697525 0.968621215511973 0.948405231158505 0.952000845589927 0.961579296886926 0.951464881705631 0.92160212259457 0.912580937898921 0.917765517126295 0.851904542969029 0.85760025643264 0.904007569792767 0.910345974602326 0.934308053585691 0.904784162876234 0.910085704847574 0.912199445803046 0.913750202452924 0.926388549667781 0.964962120472255 0.920418821649086 0.909458944115201 0.94910989175965 0.951936939253293 0.958828346239887 0.938352069747746 0.9531600964344 0.954815719665734 0.943916837539897 0.947034503181081 0.909893802851988 1 0.950211964236885 0.92922537899221 0.950490407761546 0.948114785095765 0.937277830698369 0.93918864562702 0.949525960172728 0.948640939152914 0.945975647884927 0.951435443662791 0.945980412455638 0.96264737970028 0.827910236674044 0.942447473486387 0.93777837463418 0.960482522972344 0.930024045060377
"Minor_Salivary_Gland" 0.95419407300962 0.953560246232086 0.963182054221369 0.956614571957948 0.964198245026108 0.949431748327945 0.950888222988741 0.946081624816168 0.944181750998629 0.922918763959768 0.924091896852538 0.93653195004114 0.940906858914517 0.944839949260267 0.947720949824626 0.937715766401066 0.941368647967391 0.94849535210094 0.953428175621693 0.957968252323822 0.934750868705504 0.951201561096981 0.957498881678248 0.954623005263875 0.957308725960343 0.956486743535178 0.955047679929395 0.951682513532239 0.941779814887824 0.958138661355183 0.924700194863971 0.950211964236885 1 0.939612639654114 0.953771135837447 0.957382759360042 0.959025295769414 0.954409243053339 0.965882548817181 0.951317279821989 0.949065760241059 0.960940594585574 0.959555275672851 0.965116495217172 0.877230170204933 0.954649007196468 0.968303637645692 0.968373342510667 0.906866797057245
"Muscle_Skeletal" 0.940408185250759 0.94307707872377 0.935271648977728 0.925032441473296 0.943485619865317 0.926989759504585 0.923740128149986 0.917769342884363 0.916839738029306 0.827761358691496 0.839605550838689 0.90217097143047 0.910860428428632 0.928249339912265 0.897444346465324 0.909539393898255 0.916278335623857 0.899929897040688 0.925688190490428 0.944810654537248 0.892435640899859 0.889160144823955 0.943017397825728 0.931360499137235 0.939578454045853 0.904382054333864 0.937273647394905 0.948832675064672 0.95344053977282 0.935376683549596 0.909306624101569 0.92922537899221 0.939612639654114 1 0.924043753731698 0.933023378071055 0.912420523055505 0.920226092042664 0.935376833739945 0.915069489374574 0.915622731224304 0.930412202519027 0.908288210834363 0.937959129142193 0.791878421297572 0.903991618733258 0.939964427313975 0.945310881126554 0.876825280128216
"Nerve_Tibial" 0.96873735430469 0.962050855022127 0.945248272108211 0.955790217168633 0.966063939025514 0.957177767610439 0.934414165640144 0.924174452001136 0.927265915139827 0.882654882863516 0.894818110657112 0.918004101293017 0.915106115474245 0.933313867294311 0.9206801608305 0.920148133759109 0.924142209008715 0.927119778267221 0.938405922106513 0.966279828214702 0.907973341177442 0.901606310163119 0.960932982480849 0.948930010075243 0.963769284098997 0.92844977455268 0.96054833611153 0.952281115915771 0.943408606290679 0.957080276666135 0.907097758607602 0.950490407761546 0.953771135837447 0.924043753731698 1 0.962712204839642 0.932465336816592 0.941123456315915 0.96222003033804 0.942430985749886 0.94236309142886 0.952211205541588 0.944189547724645 0.95548639253886 0.835013287720841 0.942872283244661 0.964159890159455 0.964908673829628 0.882578003901669
"Ovary" 0.955110399695988 0.95893474511875 0.962766771922123 0.96279918217978 0.969437450569332 0.956912656175076 0.957132774089761 0.95079811921758 0.948675649803319 0.896975664461274 0.924454584614032 0.941383748300645 0.943986725319173 0.950389869734608 0.918873964526195 0.943596862255812 0.950983594248264 0.953616478509927 0.954717904749754 0.958564680858985 0.92875491300796 0.933820838871878 0.967784822131421 0.95456016657453 0.965373335736533 0.939890529226507 0.962383851403273 0.960235821565402 0.951651335255545 0.967571613495669 0.919529832111323 0.948114785095765 0.957382759360042 0.933023378071055 0.962712204839642 1 0.951439408607207 0.958363938358545 0.967250531126198 0.950920544268717 0.947460388755098 0.96214696575549 0.957377526386245 0.958611012807492 0.870492339663468 0.953633214467782 0.980422314411285 0.971897392468371 0.908154827586679
"Pancreas" 0.938007593636521 0.938800527178434 0.961932676197594 0.937382020569723 0.954583043899431 0.930554309143327 0.935228344501118 0.925790874368358 0.924804827519843 0.851749265704238 0.870613437401811 0.911112975845892 0.911837112513479 0.930106755488429 0.900288116515784 0.916252167873145 0.923773023816494 0.92315690131885 0.938568465951017 0.948133673154562 0.907840259473695 0.930435671347664 0.947782780249556 0.948575084876057 0.947358031789143 0.931216324132148 0.938827548438103 0.938816349486876 0.938328225874783 0.956036991000603 0.927924556624976 0.937277830698369 0.959025295769414 0.912420523055505 0.932465336816592 0.951439408607207 1 0.946113335382274 0.961046108353034 0.935742330741772 0.929724901420572 0.956783961454571 0.954470704376591 0.963960677670342 0.835888602288786 0.940748238470287 0.955712045916102 0.955846712183538 0.88603843561417
"Pituitary" 0.940331260791143 0.942649092356116 0.958528962067935 0.944969658265794 0.955453504761569 0.936594458702599 0.955603915095421 0.955592424606669 0.952707729254089 0.920894746783787 0.929993303013996 0.953345774127978 0.953051773636579 0.957512424542925 0.947214161560397 0.951312961431558 0.95210294529299 0.947045391219412 0.957266248615787 0.951389718737415 0.90555035645367 0.919073839148567 0.954140550762467 0.943448666470954 0.952933662856421 0.924337150851164 0.948624733614279 0.951203263277901 0.944982530597453 0.955924494169302 0.922435063494022 0.93918864562702 0.954409243053339 0.920226092042664 0.941123456315915 0.958363938358545 0.946113335382274 1 0.967536242721926 0.931351940860941 0.927361415610045 0.949797532752639 0.946974498922694 0.953647773004781 0.863162902538231 0.958593441732523 0.955192685468192 0.95267513119605 0.891417229662902
"Prostate" 0.957626483647095 0.958460791460968 0.966180296477542 0.95997730065235 0.968309532457396 0.954698928239605 0.957789419972512 0.951911600192672 0.952323138677601 0.919228511797314 0.927932992825292 0.944234682199763 0.943869697482335 0.953455503716665 0.940470943465933 0.948926036352016 0.951446525675193 0.941778385746773 0.955038878762799 0.964848789886057 0.927474217477279 0.936543629327114 0.968826978766827 0.962550085652103 0.969167508540303 0.943950740024366 0.966146183130107 0.96086977093962 0.953797875950659 0.966748368742205 0.933559475812813 0.949525960172728 0.965882548817181 0.935376833739945 0.96222003033804 0.967250531126198 0.961046108353034 0.967536242721926 1 0.952645884286086 0.946218225688018 0.967305479466292 0.959719806203331 0.967871530719224 0.863852363609703 0.964367011397567 0.970382240390677 0.969837319907587 0.918624060014061
"Skin_Not_Sun_Exposed_Suprapubic" 0.951491673735882 0.951455014374438 0.937443491723379 0.939614703966258 0.955777815805653 0.938653544236928 0.918693679893346 0.905355352138021 0.911788724668518 0.852363866598078 0.867955214422018 0.896867042199261 0.904949824370969 0.922262969222503 0.894658620589349 0.904258879189717 0.912744634207514 0.906690014328354 0.923049350237798 0.959612473680926 0.909175783086597 0.898814393624426 0.942401443862534 0.949912802519507 0.948886045687433 0.948069083402601 0.939214025640182 0.942549915639348 0.930435097405888 0.946831919630236 0.906338973829166 0.948640939152914 0.951317279821989 0.915069489374574 0.942430985749886 0.950920544268717 0.935742330741772 0.931351940860941 0.952645884286086 1 0.98595500997665 0.953455665699031 0.938011956408049 0.952736893749331 0.811612650037459 0.92770113011945 0.947473158069705 0.965067396739805 0.892861231915817
"Skin_Sun_Exposed_Lower_leg" 0.954447731026273 0.948707546687583 0.934113259187572 0.934492988635583 0.952469716659412 0.935709678110883 0.917709998657338 0.904436200881497 0.912502257221858 0.850327402902575 0.859020149595154 0.8967245451847 0.900821377509392 0.922641460781074 0.896379335806448 0.906541921872778 0.912086542273987 0.905591153209362 0.919740759608394 0.958197249752873 0.906176929990929 0.893247805429841 0.937954382138399 0.944998484317391 0.947953198359744 0.946706639437296 0.937651916846604 0.93948397161977 0.925376018353397 0.944638343747487 0.902242392589254 0.945975647884927 0.949065760241059 0.915622731224304 0.94236309142886 0.947460388755098 0.929724901420572 0.927361415610045 0.946218225688018 0.98595500997665 1 0.948694321875839 0.934188382820233 0.949195540705353 0.810125165576921 0.921898733579946 0.941210483454377 0.964511006146195 0.893146818046821
"Small_Intestine_Terminal_Ileum" 0.955829394962033 0.957198759811229 0.958431658439871 0.955783306539342 0.965766701079223 0.950758386055283 0.946138468929586 0.939793047526192 0.941133705324962 0.902059822701151 0.913047432246012 0.930914264041601 0.935049711895134 0.946045764278929 0.921538288500505 0.934137675926841 0.93992763820869 0.929268388269505 0.945018975774182 0.958182331831563 0.927440847365688 0.946044700925493 0.967444001895813 0.973579615089056 0.961942563766669 0.950802927229242 0.957452266042259 0.951832253589789 0.94969576926673 0.956132381416003 0.938851399475436 0.951435443662791 0.960940594585574 0.930412202519027 0.952211205541588 0.96214696575549 0.956783961454571 0.949797532752639 0.967305479466292 0.953455665699031 0.948694321875839 1 0.967360488973545 0.969625772851745 0.859706958320461 0.947541492216775 0.964668299714872 0.969352706119218 0.931825079277606
"Spleen" 0.945345020722744 0.949827670816851 0.955555487886225 0.940136545068648 0.958059033972893 0.93138486267954 0.945113134654752 0.936990342011735 0.933020082984664 0.897788575795314 0.899153091381032 0.926149262633334 0.927560976683112 0.939524942743718 0.92503251738068 0.926406343159862 0.937291943557647 0.937721733346439 0.948744970600506 0.949146583128183 0.91682009403092 0.950707104036372 0.947128402758403 0.949932628844752 0.955750749244865 0.939973839804526 0.945984573041309 0.942236667876624 0.932036148676329 0.962337096899907 0.922760051353881 0.945980412455638 0.959555275672851 0.908288210834363 0.944189547724645 0.957377526386245 0.954470704376591 0.946974498922694 0.959719806203331 0.938011956408049 0.934188382820233 0.967360488973545 1 0.95935380107415 0.852586427972218 0.935581816130428 0.956755474467597 0.967100211699294 0.929909620776513
"Stomach" 0.960526118664801 0.964878039595142 0.964881712574924 0.961200008655743 0.968469810766692 0.956771166223961 0.944314461389647 0.939631548490834 0.941099829167145 0.880317355392406 0.898297396477443 0.927418877303252 0.93043090637375 0.945460251395034 0.918991699148292 0.931478856308459 0.937824575088395 0.936420945361843 0.945132126385152 0.968013628320541 0.93364328906589 0.932353811825506 0.970524647123796 0.973863203713772 0.967013994411353 0.951128562769751 0.963455936092064 0.959684694888308 0.956471334821227 0.955889487534351 0.933797081209777 0.96264737970028 0.965116495217172 0.937959129142193 0.95548639253886 0.958611012807492 0.963960677670342 0.953647773004781 0.967871530719224 0.952736893749331 0.949195540705353 0.969625772851745 0.95935380107415 1 0.863898980203609 0.952166238921519 0.961479626822335 0.968168984956043 0.918138775518391
"Testis" 0.828100448090281 0.839987750983401 0.855174204527387 0.813083367151788 0.8530633630805 0.802732573278846 0.86688188875555 0.850484380630679 0.850029393655868 0.793567770336142 0.794640175283889 0.839714719013739 0.846051452057542 0.854809338641342 0.845850588902937 0.850502945218894 0.857890078827147 0.844571704070877 0.853117921581611 0.853298815254779 0.783763287587181 0.846953761172964 0.831195658983648 0.82915970850931 0.859551586536449 0.827263935435568 0.829604515093384 0.850644195333861 0.82297240836072 0.855857059492228 0.813398601558433 0.827910236674044 0.877230170204933 0.791878421297572 0.835013287720841 0.870492339663468 0.835888602288786 0.863162902538231 0.863852363609703 0.811612650037459 0.810125165576921 0.859706958320461 0.852586427972218 0.863898980203609 1 0.810662388134419 0.844097851287973 0.879387079052539 0.743923026370628
"Thyroid" 0.946728067036458 0.94739794795609 0.945908319186364 0.943060453318106 0.955664491476907 0.940730606405717 0.927261257399603 0.927747809604933 0.923994458558222 0.875875286042101 0.882069416534689 0.914418660871816 0.916570669312108 0.933689897925501 0.922451487449339 0.922952090865071 0.926147850464924 0.918678543157649 0.933465534192197 0.955730763537424 0.898561392118351 0.89952623115997 0.952194058097885 0.948612122099712 0.951218229047553 0.920231728206151 0.946841057937977 0.94617638943104 0.938103181129191 0.950243652841673 0.910699945990461 0.942447473486387 0.954649007196468 0.903991618733258 0.942872283244661 0.953633214467782 0.940748238470287 0.958593441732523 0.964367011397567 0.92770113011945 0.921898733579946 0.947541492216775 0.935581816130428 0.952166238921519 0.810662388134419 1 0.955609222513577 0.957304510345123 0.871194410302267
"Uterus" 0.955224141220854 0.955232208168211 0.961410270411615 0.96531167030866 0.972426930274567 0.956163456786728 0.962069621041147 0.956563458784806 0.947805791641882 0.908957449235113 0.933884601234811 0.946456922610476 0.951091207860798 0.949511437484117 0.926196704115743 0.946081953193702 0.957819114502449 0.953074421256952 0.960758675966722 0.960134747088815 0.934290093994169 0.952099399625708 0.970371626622202 0.955424947210006 0.971587144471815 0.938852645770681 0.967448433733985 0.961374072175657 0.955659842862447 0.970850861657349 0.923069467510828 0.93777837463418 0.968303637645692 0.939964427313975 0.964159890159455 0.980422314411285 0.955712045916102 0.955192685468192 0.970382240390677 0.947473158069705 0.941210483454377 0.964668299714872 0.956755474467597 0.961479626822335 0.844097851287973 0.955609222513577 1 0.978578754843375 0.922814246666798
"Vagina" 0.96370455049055 0.967170274432401 0.962496306643604 0.966027137057464 0.971639541324737 0.957956920557913 0.953014135690623 0.948225472190129 0.951506921060155 0.905085587885822 0.926977052756841 0.940091985745018 0.946315898297222 0.950961551794607 0.922815133342279 0.945801731969556 0.953796725589216 0.9464525546797 0.955705318990192 0.967989823216585 0.941954092688444 0.956512141824154 0.967802341831911 0.96341326761896 0.969746985744066 0.967423176111762 0.965616955909345 0.963704280430862 0.95892090579066 0.965620229784349 0.940305007013523 0.960482522972344 0.968373342510667 0.945310881126554 0.964908673829628 0.971897392468371 0.955846712183538 0.95267513119605 0.969837319907587 0.965067396739805 0.964511006146195 0.969352706119218 0.967100211699294 0.968168984956043 0.879387079052539 0.957304510345123 0.978578754843375 1 0.929708740033957
"Whole_Blood" 0.909734694051883 0.922087439201389 0.900651101612595 0.89385413625002 0.913658271709734 0.892006344653203 0.879277935090797 0.876029659160735 0.876282622266943 0.799095522117632 0.789894501658409 0.856391083356819 0.868047210473995 0.902473276399284 0.853684020149781 0.861699374419573 0.873431402426171 0.859440247208781 0.889077185015517 0.916117263042281 0.860840072093803 0.875459425177309 0.916987712170009 0.920361838741485 0.90624577064191 0.880020009507877 0.894927623713188 0.899362534912531 0.909907575144642 0.908562868018217 0.902663119998212 0.930024045060377 0.906866797057245 0.876825280128216 0.882578003901669 0.908154827586679 0.88603843561417 0.891417229662902 0.918624060014061 0.892861231915817 0.893146818046821 0.931825079277606 0.929909620776513 0.918138775518391 0.743923026370628 0.871194410302267 0.922814246666798 0.929708740033957 1
